holiday,temp,clouds_all,weather_main,weekday,hour,month,hour_category
1,-7.21999999999997,40,5,2,2,1,3
1,-9.21999999999997,1,5,2,4,1,1
1,-9.21999999999997,1,3,2,4,1,1
1,-9.299999999999955,20,5,2,5,1,1
1,-8.269999999999982,75,5,2,7,1,1
1,-6.579999999999984,75,5,2,8,1,4
1,-4.849999999999966,75,5,2,9,1,4
1,-3.3100000000000023,75,5,2,10,1,4
1,-1.7299999999999613,75,4,2,11,1,4
1,-0.5699999999999932,75,1,2,12,1,0
1,-0.01999999999998181,75,1,2,13,1,0
1,0.410000000000025,75,1,2,14,1,0
1,0.7100000000000364,90,1,2,15,1,0
1,0.5200000000000387,90,1,2,16,1,2
1,0.36000000000001364,90,1,2,17,1,2
1,0.34000000000003183,90,1,2,18,1,2
1,-0.029999999999972715,90,1,2,19,1,2
1,-1.669999999999959,98,1,2,20,1,5
1,-0.5,20,1,3,3,1,3
1,0.5,1,0,3,4,1,1
1,-0.19999999999998863,1,0,3,12,1,0
1,-1.0699999999999932,20,1,3,17,1,2
1,-2.569999999999993,20,1,3,18,1,2
1,-4.769999999999982,20,1,3,19,1,2
1,-4.079999999999984,1,0,3,20,1,5
1,-3.7099999999999795,1,0,3,21,1,5
1,-3.6999999999999886,1,0,3,23,1,5
1,-3.089999999999975,1,0,4,0,1,3
1,-2.6399999999999864,1,0,4,1,1,3
1,-2.509999999999991,1,0,4,2,1,3
1,-2.2899999999999636,75,1,4,3,1,3
1,-1.7699999999999818,75,1,4,4,1,1
1,-1.0199999999999818,1,0,4,5,1,1
1,-0.6299999999999955,1,0,4,6,1,1
1,-0.6299999999999955,20,1,4,7,1,1
1,-0.3599999999999568,20,1,4,8,1,4
1,0.2300000000000182,20,1,4,9,1,4
1,1.7300000000000182,40,1,4,10,1,4
1,2.7100000000000364,75,1,4,11,1,4
1,3.740000000000009,75,1,4,13,1,0
1,3.740000000000009,90,1,4,14,1,0
1,3.140000000000043,90,6,4,17,1,2
1,3.140000000000043,90,6,4,17,1,2
1,3.140000000000043,90,2,4,17,1,2
1,3.140000000000043,90,2,4,17,1,2
1,1.7700000000000387,90,6,4,18,1,2
1,1.7700000000000387,90,6,4,18,1,2
1,0.9000000000000341,90,6,4,19,1,2
1,0.9000000000000341,90,5,4,19,1,2
1,0.9000000000000341,90,6,4,19,1,2
1,0.7800000000000296,90,6,4,20,1,5
1,0.7800000000000296,90,5,4,20,1,5
1,0.7800000000000296,90,6,4,21,1,5
1,0.7800000000000296,90,5,4,21,1,5
1,0.7800000000000296,90,2,4,21,1,5
1,0.9000000000000341,90,5,4,22,1,5
1,0.9000000000000341,90,6,4,22,1,5
1,1.0300000000000296,90,2,4,23,1,5
1,1.0300000000000296,90,5,4,23,1,5
1,1.0300000000000296,90,6,4,23,1,5
1,1.5200000000000387,90,2,5,0,1,3
1,1.5200000000000387,90,5,5,0,1,3
1,1.5200000000000387,90,6,5,0,1,3
1,1.5200000000000387,90,5,5,1,1,3
1,1.5200000000000387,90,6,5,1,1,3
1,1.5200000000000387,90,5,5,2,1,3
1,1.5200000000000387,90,5,5,3,1,3
1,1.5200000000000387,90,5,5,4,1,1
1,1.650000000000034,90,5,5,5,1,1
1,1.650000000000034,90,3,5,5,1,1
1,1.650000000000034,90,2,5,6,1,1
1,1.650000000000034,90,5,5,6,1,1
1,1.650000000000034,90,3,5,6,1,1
1,1.5200000000000387,90,2,5,7,1,1
1,1.5200000000000387,90,5,5,7,1,1
1,1.650000000000034,90,5,5,8,1,4
1,1.900000000000034,90,5,5,9,1,4
1,2.140000000000043,90,5,5,10,1,4
1,2.390000000000043,90,2,5,11,1,4
1,2.390000000000043,90,5,5,11,1,4
1,2.390000000000043,90,3,5,11,1,4
1,2.5100000000000477,90,2,5,12,1,0
1,2.5100000000000477,90,5,5,12,1,0
1,2.5100000000000477,90,3,5,12,1,0
1,2.640000000000043,90,2,5,13,1,0
1,2.640000000000043,90,5,5,13,1,0
1,2.7700000000000387,90,2,5,14,1,0
1,2.7700000000000387,90,5,5,14,1,0
1,2.5100000000000477,90,2,5,15,1,0
1,2.5100000000000477,90,5,5,15,1,0
1,2.5100000000000477,90,3,5,15,1,0
1,2.5200000000000387,90,2,5,16,1,2
1,2.5200000000000387,90,5,5,16,1,2
1,2.7800000000000296,90,5,5,17,1,2
1,2.7800000000000296,90,2,5,17,1,2
1,2.7800000000000296,90,2,5,17,1,2
1,2.900000000000034,90,5,5,18,1,2
1,2.900000000000034,90,2,5,18,1,2
1,2.900000000000034,90,6,5,18,1,2
1,3.160000000000025,90,5,5,19,1,2
1,3.160000000000025,90,2,5,19,1,2
1,3.5300000000000296,90,5,5,20,1,5
1,3.5300000000000296,90,2,5,20,1,5
1,3.5300000000000296,90,2,5,20,1,5
1,3.7800000000000296,90,5,5,21,1,5
1,3.7800000000000296,90,3,5,21,1,5
1,3.7800000000000296,90,2,5,21,1,5
1,4.160000000000025,90,6,5,22,1,5
1,4.160000000000025,90,5,5,22,1,5
1,4.160000000000025,90,2,5,22,1,5
1,4.060000000000002,90,5,5,23,1,5
1,3.0500000000000114,90,1,6,0,1,3
1,1.2000000000000455,90,8,6,1,1,3
1,1.2000000000000455,90,5,6,1,1,3
1,-4.7099999999999795,90,8,6,3,1,3
1,-5.579999999999984,90,8,6,4,1,1
1,-6.949999999999989,90,8,6,5,1,1
1,-8.089999999999975,90,8,6,6,1,1
1,-8.319999999999993,90,8,6,7,1,1
1,-9.319999999999993,90,8,6,8,1,4
1,-10.079999999999984,75,4,6,10,1,4
1,-10.079999999999984,75,8,6,10,1,4
1,-10.079999999999984,40,1,6,11,1,4
1,-10.21999999999997,75,1,6,13,1,0
1,-10.839999999999975,90,8,6,14,1,0
1,-11.829999999999984,75,1,6,16,1,2
1,-12.569999999999993,90,1,6,17,1,2
1,-13.20999999999998,40,1,6,19,1,2
1,-14.069999999999993,75,1,6,20,1,5
1,-14.439999999999998,75,4,6,21,1,5
1,-14.699999999999989,20,1,6,22,1,5
1,-15.319999999999993,20,1,6,23,1,5
1,-15.449999999999989,20,1,0,0,1,3
1,-15.95999999999998,20,1,0,1,1,3
1,-16.19999999999999,1,0,0,2,1,3
1,-16.319999999999993,1,0,0,3,1,3
1,-16.44999999999999,20,1,0,4,1,1
1,-16.569999999999993,90,1,0,5,1,1
1,-16.810000000000002,90,1,0,6,1,1
1,-16.810000000000002,90,1,0,7,1,1
1,-16.94999999999999,75,1,0,8,1,4
1,-16.72999999999996,75,8,0,9,1,4
1,-16.329999999999984,90,8,0,10,1,4
1,-16.329999999999984,90,4,0,10,1,4
1,-15.46999999999997,90,8,0,11,1,4
1,-15.46999999999997,90,4,0,11,1,4
1,-14.560000000000002,75,4,0,12,1,0
1,-14.560000000000002,75,8,0,12,1,0
1,-14.079999999999984,90,8,0,13,1,0
1,-14.079999999999984,90,4,0,13,1,0
1,-13.589999999999975,90,8,0,14,1,0
1,-13.549999999999955,90,8,0,15,1,0
1,-13.549999999999955,90,4,0,15,1,0
1,-13.699999999999989,90,8,0,16,1,2
1,-13.699999999999989,90,4,0,16,1,2
1,-14.049999999999955,90,1,0,17,1,2
1,-14.319999999999993,90,1,0,18,1,2
1,-14.639999999999986,75,1,0,19,1,2
1,-14.729999999999961,40,1,0,20,1,5
1,-14.92999999999995,20,1,0,21,1,5
1,-15.17999999999995,1,0,0,22,1,5
1,-15.17999999999995,1,0,0,23,1,5
1,-15.21999999999997,1,0,1,0,1,3
1,-15.21999999999997,1,0,1,1,1,3
1,-15.42999999999995,1,0,1,2,1,3
1,-15.479999999999961,1,0,1,3,1,3
1,-15.579999999999984,1,0,1,4,1,1
1,-15.379999999999995,1,0,1,5,1,1
1,-15.359999999999957,20,1,1,6,1,1
1,-15.399999999999977,90,1,1,7,1,1
1,-15.489999999999952,75,1,1,8,1,4
1,-14.5,20,1,1,10,1,4
1,-13.579999999999984,40,1,1,11,1,4
1,-11.849999999999966,40,1,1,13,1,0
1,-11.46999999999997,20,1,1,14,1,0
1,-11.370000000000005,20,1,1,15,1,0
1,-11.759999999999991,1,0,1,16,1,2
1,-12.329999999999984,20,1,1,17,1,2
1,-12.389999999999986,20,1,1,18,1,2
1,-12.489999999999952,75,1,1,19,1,2
1,-12.439999999999998,75,1,1,20,1,5
1,-12.489999999999952,75,1,1,21,1,5
1,-12.489999999999952,20,1,1,22,1,5
1,-12.649999999999977,1,0,1,23,1,5
1,-11.949999999999989,1,0,2,0,1,3
1,-11.789999999999964,1,0,2,1,1,3
1,-11.120000000000005,1,5,2,2,1,3
1,-11.889999999999986,1,0,2,4,1,1
1,-12.159999999999968,1,5,2,5,1,1
1,-12.649999999999977,1,0,2,6,1,1
1,-13.069999999999993,1,0,2,7,1,1
1,-12.20999999999998,20,1,2,8,1,4
1,-10.21999999999997,20,1,2,9,1,4
1,-8.579999999999984,1,0,2,10,1,4
1,-6.729999999999961,1,0,2,11,1,4
1,-4.639999999999986,1,0,2,12,1,0
1,-3.409999999999968,1,0,2,13,1,0
1,-2.5600000000000023,1,0,2,14,1,0
1,-2.0,20,1,2,15,1,0
1,-1.9499999999999886,20,1,2,16,1,2
1,-2.859999999999957,1,0,2,17,1,2
1,-3.8700000000000045,1,0,2,18,1,2
1,-4.2999999999999545,1,0,2,19,1,2
1,-4.199999999999989,1,0,2,20,1,5
1,-4.349999999999966,1,0,2,21,1,5
1,-4.439999999999998,0,0,2,22,1,5
1,-4.439999999999998,0,0,3,0,1,3
1,-6.899999999999977,59,1,3,1,1,3
1,-6.899999999999977,59,1,3,2,1,3
1,-6.899999999999977,59,1,3,3,1,3
1,-6.899999999999977,59,1,3,4,1,1
1,-6.899999999999977,59,1,3,5,1,1
1,-6.899999999999977,59,1,3,6,1,1
1,-1.6499999999999773,90,5,3,7,1,1
1,-1.6499999999999773,90,8,3,7,1,1
1,-1.0399999999999636,90,1,3,8,1,4
1,-0.14999999999997726,90,1,3,9,1,4
1,0.9500000000000455,90,1,3,10,1,4
1,1.6299999999999955,90,1,3,11,1,4
1,0.9200000000000159,90,8,3,12,1,0
1,-0.4199999999999591,90,8,3,13,1,0
1,-1.4099999999999682,90,8,3,14,1,0
1,-1.4099999999999682,90,5,3,14,1,0
1,-2.169999999999959,90,8,3,15,1,0
1,-2.569999999999993,90,1,3,16,1,2
1,-3.519999999999982,20,1,3,17,1,2
1,-5.419999999999959,1,0,3,18,1,2
1,-6.319999999999993,1,0,3,19,1,2
1,-7.399999999999977,1,0,3,20,1,5
1,-8.829999999999984,1,0,3,21,1,5
1,-9.639999999999986,1,0,3,22,1,5
1,-10.810000000000002,1,0,3,23,1,5
1,-11.789999999999964,1,0,4,0,1,3
1,-12.409999999999968,20,1,4,1,1,3
1,-12.569999999999993,75,1,4,2,1,3
1,-12.829999999999984,90,1,4,3,1,3
1,-13.149999999999977,75,1,4,4,1,1
1,-13.379999999999995,75,1,4,5,1,1
1,-14.20999999999998,75,1,4,6,1,1
1,-14.629999999999995,20,1,4,7,1,1
1,-14.370000000000005,20,1,4,8,1,4
1,-13.389999999999986,90,8,4,9,1,4
1,-12.979999999999961,90,8,4,10,1,4
1,-12.129999999999995,90,8,4,11,1,4
1,-12.129999999999995,90,4,4,11,1,4
1,-8.599999999999966,20,1,4,13,1,0
1,-7.92999999999995,20,1,4,14,1,0
1,-7.810000000000002,1,0,4,15,1,0
1,-7.839999999999975,1,0,4,16,1,2
1,-8.75,20,1,4,17,1,2
1,-10.049999999999955,20,1,4,18,1,2
1,-10.0,40,1,4,19,1,2
1,-9.939999999999998,90,1,4,20,1,5
1,-9.129999999999995,90,1,4,21,1,5
1,-9.139999999999986,90,1,4,22,1,5
1,-8.75,90,1,4,23,1,5
1,-8.539999999999964,90,8,5,0,1,3
1,-8.399999999999977,90,8,5,1,1,3
1,-8.289999999999964,90,8,5,2,1,3
1,-8.289999999999964,90,5,5,2,1,3
1,-7.779999999999973,90,8,5,3,1,3
1,-7.3700000000000045,90,1,5,4,1,1
1,-6.909999999999968,90,1,5,5,1,1
1,-6.039999999999964,90,1,5,6,1,1
1,-5.169999999999959,90,1,5,7,1,1
1,-4.1299999999999955,90,1,5,8,1,4
1,-2.1299999999999955,75,1,5,9,1,4
1,-0.40999999999996817,75,1,5,10,1,4
1,2.0100000000000477,40,1,5,11,1,4
1,3.57000000000005,40,1,5,12,1,0
1,3.9500000000000455,75,1,5,13,1,0
1,4.1299999999999955,75,1,5,14,1,0
1,3.590000000000032,75,1,5,15,1,0
1,2.930000000000007,75,1,5,16,1,2
1,2.1200000000000045,40,1,5,17,1,2
1,0.8700000000000045,20,1,5,18,1,2
1,0.37999999999999545,20,1,5,19,1,2
1,-0.14999999999997726,20,1,5,20,1,5
1,-1.349999999999966,40,1,5,22,1,5
1,-1.7299999999999613,40,1,5,23,1,5
1,-2.2899999999999636,90,1,6,1,1,3
1,-2.6200000000000045,90,1,6,2,1,3
1,-1.8799999999999955,90,1,6,4,1,1
1,-1.7999999999999545,90,1,6,5,1,1
1,-2.67999999999995,75,5,6,7,1,1
1,-2.5,90,5,6,8,1,4
1,-0.22999999999996135,90,5,6,9,1,4
1,1.420000000000016,75,1,6,10,1,4
1,-3.8799999999999955,86,1,6,12,1,0
1,-2.2299999999999613,58,1,6,13,1,0
1,-2.2299999999999613,58,1,6,14,1,0
1,-6.659999999999968,40,4,6,16,1,2
1,-9.169999999999959,75,8,6,17,1,2
1,-12.539999999999964,75,1,6,18,1,2
1,-14.199999999999989,40,1,6,20,1,5
1,-15.339999999999975,90,1,6,21,1,5
1,-15.939999999999998,90,1,6,22,1,5
1,-16.609999999999957,20,1,6,23,1,5
1,-17.519999999999982,20,1,0,1,1,3
1,-17.659999999999968,40,1,0,2,1,3
1,-17.819999999999965,40,1,0,3,1,3
1,-17.94999999999999,75,1,0,4,1,1
1,-18.45999999999998,75,1,0,5,1,1
1,-18.45999999999998,75,1,0,6,1,1
1,-18.44999999999999,90,1,0,7,1,1
1,-18.44999999999999,90,1,0,8,1,4
1,-17.0,75,1,0,10,1,4
1,-16.22999999999996,90,1,0,11,1,4
1,-14.079999999999984,90,1,0,13,1,0
1,-13.889999999999986,75,1,0,14,1,0
1,-13.879999999999995,90,1,0,15,1,0
1,-14.109999999999957,90,1,0,16,1,2
1,-14.45999999999998,90,8,0,17,1,2
1,-14.45999999999998,90,4,0,17,1,2
1,-15.489999999999952,90,8,0,19,1,2
1,-16.70999999999998,20,1,0,20,1,5
1,-17.569999999999965,20,1,0,21,1,5
1,-18.319999999999965,20,1,0,22,1,5
1,-19.639999999999986,1,0,0,23,1,5
1,-22.519999999999982,42,1,1,1,1,3
1,-22.519999999999982,42,1,1,2,1,3
1,-25.00999999999999,25,1,1,4,1,1
1,-25.00999999999999,25,1,1,4,1,1
1,-25.00999999999999,25,1,1,5,1,1
1,-25.00999999999999,25,1,1,5,1,1
1,-23.68999999999997,40,1,1,7,1,1
1,-23.819999999999965,75,1,1,8,1,4
1,-22.70999999999998,40,4,1,10,1,4
1,-22.45999999999998,40,4,1,11,1,4
1,-21.589999999999975,40,4,1,12,1,0
1,-20.92999999999998,75,1,1,13,1,0
1,-20.20999999999998,20,1,1,15,1,0
1,-20.339999999999975,40,1,1,16,1,2
1,-20.96999999999997,20,1,1,17,1,2
1,-21.45999999999998,20,1,1,19,1,2
1,-21.569999999999965,1,0,1,20,1,5
1,-21.69999999999999,1,0,1,21,1,5
1,-21.819999999999965,1,0,1,22,1,5
1,-25.98999999999998,11,1,2,1,1,3
1,-25.98999999999998,11,1,2,2,1,3
1,-26.67999999999998,13,1,2,3,1,3
1,-26.67999999999998,13,1,2,4,1,1
1,-26.67999999999998,13,1,2,5,1,1
1,-24.399999999999977,1,0,2,6,1,1
1,-24.669999999999987,1,0,2,7,1,1
1,-24.669999999999987,20,1,2,8,1,4
1,-23.23999999999998,20,1,2,9,1,4
1,-22.359999999999985,20,1,2,10,1,4
1,-21.47999999999999,40,1,2,11,1,4
1,-19.579999999999984,75,1,2,12,1,0
1,-18.94999999999999,75,1,2,13,1,0
1,-18.109999999999985,75,1,2,14,1,0
1,-17.519999999999982,75,1,2,15,1,0
1,-17.68999999999997,90,1,2,16,1,2
1,-17.569999999999965,90,1,2,17,1,2
1,-17.649999999999977,90,1,2,18,1,2
1,-17.299999999999983,90,1,2,19,1,2
1,-17.159999999999968,90,1,2,20,1,5
1,-16.189999999999998,90,1,2,22,1,5
1,-15.739999999999952,90,1,2,23,1,5
1,-14.70999999999998,90,1,3,1,1,3
1,-14.449999999999989,90,1,3,2,1,3
1,-13.849999999999966,90,8,3,4,1,1
1,-13.849999999999966,90,4,3,4,1,1
1,-13.689999999999998,90,8,3,5,1,1
1,-13.689999999999998,90,5,3,5,1,1
1,-13.169999999999959,90,8,3,7,1,1
1,-13.169999999999959,90,5,3,7,1,1
1,-13.069999999999993,90,8,3,8,1,4
1,-13.069999999999993,90,4,3,8,1,4
1,-13.069999999999993,90,5,3,8,1,4
1,-11.389999999999986,90,8,3,10,1,4
1,-9.849999999999966,40,8,3,11,1,4
1,-9.799999999999955,75,1,3,13,1,0
1,-10.889999999999986,75,1,3,14,1,0
1,-13.529999999999973,40,1,3,16,1,2
1,-15.259999999999991,40,1,3,17,1,2
1,-17.379999999999967,1,0,3,19,1,2
1,-18.18999999999997,1,0,3,20,1,5
1,-19.17999999999998,1,0,3,21,1,5
1,-19.68999999999997,1,0,3,22,1,5
1,-20.319999999999965,1,0,3,23,1,5
1,-21.079999999999984,1,0,4,0,1,3
1,-21.589999999999975,20,1,4,1,1,3
1,-21.589999999999975,90,1,4,2,1,3
1,-21.69999999999999,90,1,4,4,1,1
1,-21.829999999999984,90,1,4,5,1,1
1,-21.589999999999975,90,1,4,6,1,1
1,-21.349999999999966,90,1,4,7,1,1
1,-20.70999999999998,90,1,4,8,1,4
1,-18.49999999999997,90,1,4,10,1,4
1,-17.49999999999997,90,1,4,11,1,4
1,-15.289999999999964,90,1,4,13,1,0
1,-14.629999999999995,90,1,4,14,1,0
1,-13.17999999999995,90,1,4,16,1,2
1,-12.92999999999995,75,1,4,17,1,2
1,-12.689999999999998,90,1,4,19,1,2
1,-12.509999999999991,90,1,4,20,1,5
1,-11.589999999999975,90,1,4,22,1,5
1,-10.96999999999997,90,1,4,23,1,5
1,-10.45999999999998,90,8,5,1,1,3
1,-10.169999999999959,90,5,5,2,1,3
1,-9.359999999999957,90,1,5,4,1,1
1,-9.0,90,1,5,5,1,1
1,-8.359999999999957,90,8,5,7,1,1
1,-8.299999999999955,90,8,5,8,1,4
1,-8.099999999999966,75,8,5,10,1,4
1,-8.899999999999977,40,1,5,12,1,0
1,-16.00999999999999,1,0,6,1,1,3
1,-16.189999999999998,40,1,6,2,1,3
1,-17.029999999999973,20,1,6,5,1,1
1,-17.19999999999999,40,1,6,7,1,1
1,-16.810000000000002,75,1,6,8,1,4
1,-12.939999999999998,75,1,6,10,1,4
1,-10.949999999999989,90,1,6,11,1,4
1,-7.609999999999957,75,1,6,13,1,0
1,-6.609999999999957,75,1,6,14,1,0
1,-5.739999999999952,90,1,6,16,1,2
1,-5.739999999999952,90,1,6,17,1,2
1,-5.439999999999998,90,1,6,19,1,2
1,-5.169999999999959,90,1,6,20,1,5
1,-4.899999999999977,90,1,6,22,1,5
1,-4.889999999999986,90,1,6,23,1,5
1,-4.829999999999984,75,1,0,0,1,3
1,-4.659999999999968,90,1,0,1,1,3
1,-4.5499999999999545,40,1,0,2,1,3
1,-4.6200000000000045,20,1,0,3,1,3
1,-3.5499999999999545,90,1,0,5,1,1
1,-3.2099999999999795,90,1,0,6,1,1
1,-2.019999999999982,90,1,0,8,1,4
1,-1.079999999999984,90,1,0,9,1,4
1,-0.01999999999998181,90,1,0,11,1,4
1,0.22000000000002728,90,6,0,12,1,0
1,-0.2999999999999545,90,5,0,14,1,0
1,-0.2999999999999545,90,8,0,14,1,0
1,-0.2999999999999545,90,8,0,14,1,0
1,-0.4399999999999977,90,8,0,17,1,2
1,-0.4399999999999977,90,5,0,17,1,2
1,-0.5999999999999659,90,8,0,20,1,5
1,-0.5999999999999659,90,5,0,20,1,5
1,-0.5999999999999659,90,6,0,20,1,5
1,-0.7799999999999727,91,1,1,0,1,3
1,-0.0999999999999659,90,5,2,1,1,3
1,0.0,90,5,2,2,1,3
1,-0.5600000000000023,98,1,2,3,1,3
1,-0.20999999999997954,90,5,2,5,1,1
1,-0.20999999999997954,90,8,2,5,1,1
1,-0.20999999999997954,90,5,2,6,1,1
1,-0.20999999999997954,90,5,2,7,1,1
1,-0.1099999999999568,90,5,2,8,1,4
1,0.410000000000025,90,5,2,9,1,4
1,0.6700000000000159,90,1,2,10,1,4
1,0.9700000000000273,90,1,2,11,1,4
1,1.330000000000041,90,1,2,12,1,0
1,1.650000000000034,90,1,2,13,1,0
1,1.5900000000000318,90,1,2,14,1,0
1,1.5400000000000205,90,1,2,15,1,0
1,0.8300000000000409,90,1,2,16,1,2
1,0.4300000000000068,90,1,2,17,1,2
1,-0.12999999999999545,90,1,2,18,1,2
1,-0.9099999999999682,90,1,2,19,1,2
1,-1.7299999999999613,90,1,2,20,1,5
1,-1.92999999999995,90,1,2,21,1,5
1,-2.0299999999999727,90,1,2,22,1,5
1,-2.3899999999999864,90,1,2,23,1,5
1,-3.0,90,1,3,0,1,3
1,-3.659999999999968,90,1,3,1,1,3
1,-4.329999999999984,90,1,3,2,1,3
1,-4.659999999999968,40,8,3,3,1,3
1,-4.569999999999993,20,1,3,4,1,1
1,-4.489999999999952,75,1,3,5,1,1
1,-6.0,90,1,3,6,1,1
1,-13.149999999999977,100,1,3,8,1,4
1,-12.560000000000002,100,1,3,9,1,4
1,-12.560000000000002,100,1,3,10,1,4
1,-12.560000000000002,100,1,3,11,1,4
1,-11.620000000000005,100,1,3,13,1,0
1,-11.620000000000005,100,1,3,14,1,0
1,-14.399999999999977,99,1,3,15,1,0
1,-14.399999999999977,99,1,3,16,1,2
1,-14.399999999999977,99,1,3,17,1,2
1,-18.309999999999974,98,1,3,18,1,2
1,-18.309999999999974,98,1,3,19,1,2
1,-18.309999999999974,98,1,3,20,1,5
1,-19.379999999999967,99,1,3,21,1,5
1,-19.379999999999967,99,1,3,22,1,5
1,-19.379999999999967,99,1,3,23,1,5
1,-20.379999999999967,100,1,4,0,2,3
1,-20.379999999999967,100,1,4,1,2,3
1,-20.379999999999967,100,1,4,2,2,3
1,-22.23999999999998,100,1,4,3,2,3
1,-22.23999999999998,100,1,4,4,2,1
1,-22.23999999999998,100,1,4,5,2,1
1,-23.23999999999998,100,1,4,6,2,1
1,-23.23999999999998,100,1,4,7,2,1
1,-23.23999999999998,100,1,4,8,2,4
1,-21.019999999999982,99,1,4,9,2,4
1,-21.019999999999982,99,1,4,10,2,4
1,-21.019999999999982,99,1,4,11,2,4
1,-19.819999999999965,85,1,4,12,2,0
1,-19.819999999999965,85,1,4,13,2,0
1,-19.819999999999965,85,1,4,14,2,0
1,-21.379999999999967,83,1,4,15,2,0
1,-21.379999999999967,83,1,4,16,2,2
1,-21.379999999999967,83,1,4,17,2,2
1,-22.909999999999968,70,1,4,18,2,2
1,-22.909999999999968,70,1,4,19,2,2
1,-22.909999999999968,70,1,4,20,2,5
1,-23.45999999999998,59,1,4,21,2,5
1,-23.45999999999998,59,1,4,22,2,5
1,-21.919999999999987,84,1,4,23,2,5
1,-23.00999999999999,89,1,5,0,2,3
1,-23.00999999999999,89,1,5,1,2,3
1,-27.109999999999985,20,1,5,2,2,3
1,-28.329999999999984,11,1,5,3,2,3
1,-28.329999999999984,11,1,5,4,2,1
1,-28.329999999999984,11,1,5,5,2,1
1,-27.44999999999999,0,0,5,6,2,1
1,-27.44999999999999,0,0,5,7,2,1
1,-27.44999999999999,0,0,5,8,2,4
1,-22.73999999999998,3,0,5,9,2,4
1,-22.73999999999998,3,0,5,10,2,4
1,-22.73999999999998,3,0,5,11,2,4
1,-18.68999999999997,56,1,5,12,2,0
1,-18.68999999999997,56,1,5,13,2,0
1,-18.68999999999997,56,1,5,14,2,0
1,-17.169999999999987,77,1,5,15,2,0
1,-17.169999999999987,77,1,5,16,2,2
1,-17.169999999999987,77,1,5,17,2,2
1,-16.47999999999996,85,1,5,18,2,2
1,-16.47999999999996,85,1,5,19,2,2
1,-16.47999999999996,85,1,5,20,2,5
1,-16.70999999999998,93,1,5,21,2,5
1,-16.70999999999998,93,1,5,22,2,5
1,-16.70999999999998,93,1,5,23,2,5
1,-18.70999999999998,98,1,6,0,2,3
1,-18.70999999999998,98,1,6,1,2,3
1,-20.409999999999968,100,1,6,2,2,3
1,-23.639999999999986,88,1,6,3,2,3
1,-23.639999999999986,88,1,6,4,2,1
1,-23.639999999999986,88,1,6,5,2,1
1,-23.399999999999977,40,1,6,6,2,1
1,-22.819999999999965,67,1,6,7,2,1
1,-22.819999999999965,67,1,6,8,2,4
1,-18.47999999999999,59,1,6,9,2,4
1,-18.47999999999999,59,1,6,10,2,4
1,-18.47999999999999,59,1,6,11,2,4
1,-15.839999999999975,91,1,6,12,2,0
1,-14.560000000000002,91,1,6,13,2,0
1,-14.560000000000002,91,1,6,14,2,0
1,-16.139999999999986,93,1,6,15,2,0
1,-16.139999999999986,93,1,6,16,2,2
1,-16.139999999999986,93,1,6,17,2,2
1,-2.0,90,8,6,18,2,2
1,-14.25,98,1,6,20,2,5
1,-14.75,97,1,6,21,2,5
1,-14.75,97,1,6,22,2,5
1,-14.75,97,1,6,23,2,5
1,-15.989999999999952,62,1,0,0,2,3
1,-15.989999999999952,62,1,0,1,2,3
1,-17.629999999999967,58,1,0,2,2,3
1,-19.269999999999982,32,1,0,3,2,3
1,-19.269999999999982,32,1,0,4,2,1
1,-19.269999999999982,32,1,0,5,2,1
1,-18.99999999999997,4,0,0,6,2,1
1,-18.99999999999997,4,0,0,7,2,1
1,-18.819999999999965,0,0,0,8,2,4
1,-14.810000000000002,5,0,0,9,2,4
1,-14.810000000000002,5,0,0,10,2,4
1,-14.810000000000002,5,0,0,11,2,4
1,-12.599999999999966,38,1,0,12,2,0
1,-11.21999999999997,83,1,0,13,2,0
1,-11.21999999999997,83,1,0,14,2,0
1,-11.919999999999959,90,1,0,15,2,0
1,-11.919999999999959,90,1,0,16,2,2
1,-11.919999999999959,90,1,0,17,2,2
1,-12.409999999999968,99,1,0,18,2,2
1,-12.409999999999968,99,1,0,19,2,2
1,-12.409999999999968,99,1,0,20,2,5
1,-13.21999999999997,97,1,0,21,2,5
1,-13.21999999999997,97,1,0,22,2,5
1,-13.21999999999997,97,1,0,23,2,5
1,-15.019999999999982,99,1,1,1,2,3
1,-13.909999999999968,100,1,1,2,2,3
1,-17.369999999999976,77,1,1,3,2,3
1,-17.369999999999976,77,1,1,4,2,1
1,-17.369999999999976,77,1,1,5,2,1
1,-17.799999999999983,1,0,1,6,2,1
1,-18.98999999999998,2,0,1,7,2,1
1,-18.98999999999998,2,0,1,8,2,4
1,-15.269999999999982,1,0,1,9,2,4
1,-15.269999999999982,1,0,1,10,2,4
1,-15.269999999999982,1,0,1,11,2,4
1,-13.120000000000005,40,1,1,12,2,0
1,-11.879999999999995,44,1,1,13,2,0
1,-11.879999999999995,44,1,1,14,2,0
1,-13.42999999999995,56,1,1,16,2,2
1,-13.42999999999995,56,1,1,17,2,2
1,-11.42999999999995,81,1,1,18,2,2
1,-11.42999999999995,81,1,1,19,2,2
1,-11.42999999999995,81,1,1,20,2,5
1,-10.17999999999995,89,1,1,21,2,5
1,-10.17999999999995,89,1,1,22,2,5
1,-10.17999999999995,89,1,1,23,2,5
1,-9.95999999999998,100,1,2,0,2,3
1,-6.669999999999959,98,1,2,1,2,3
1,-6.029999999999973,90,1,2,2,2,3
1,-6.029999999999973,75,1,2,3,2,3
1,-5.149999999999977,75,8,2,4,2,1
